episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
77,21.296646868078362,30.49354240855769,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.010499999999999999
78,21.665826407384987,30.481792591913415,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.010249999999999999
79,41.305094207487706,30.877264656503794,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.010000000000000002
80,40.57830764603981,30.87933555731236,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.009749999999999998
81,41.22206616708312,31.27029862081974,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.009499999999999998
82,40.78568596640293,31.65717543973609,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.009250000000000001
83,40.22782139129723,32.004159878773926,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.009000000000000001
84,40.80090225735808,32.008125772244895,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.008749999999999997
85,23.210169100521025,31.996789848273043,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0085
86,22.17325331033185,31.983208860766098,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.00825
87,20.84626918478997,31.570966201216105,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.008
88,21.30050101317972,31.543872587551938,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.00775
89,39.61412525139895,31.91426247502809,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0075
90,20.43498438517725,31.506860051305477,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0072499999999999995
91,39.61035845749336,31.86902836557202,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.006999999999999999
92,41.51348755388513,31.891480908851136,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.006749999999999999
93,22.928726769099413,31.5682439420579,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.006499999999999999
94,40.70773402075857,31.943738336822662,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.006250000000000002
95,22.002638056452692,31.5477839961491,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.005999999999999998
96,41.39616153862255,31.943249081070427,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.005749999999999998
97,40.58022439399721,31.92707623208949,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.005500000000000001
98,39.01946380256787,31.889455936345907,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.005250000000000001
99,19.306748817590726,31.810553123442936,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0049999999999999975
100,22.38644789775893,31.819251984756015,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.004750000000000001
101,21.333800819916725,31.43854030246454,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.99,0.992,0.0045000000000000005
102,22.878896185735286,31.465851561128908,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.98,0.984,0.00425
103,40.155837554092955,31.790683336373295,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.97,0.984,0.004
104,20.78291276499323,31.764623321626356,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.96,0.984,0.00375
105,40.32556520914682,32.11690639823292,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.95,0.968,0.0034999999999999996
106,40.987287670230025,32.46470991023319,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.94,0.912,0.0032499999999999994
107,21.421322593494782,32.09645205451912,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.9299999999999999,0.928,0.002999999999999999
108,40.54007788076852,32.41898662217134,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.92,0.92,0.002749999999999999
109,42.33789843893271,32.46759588314274,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.91,0.9,0.0025000000000000022
110,40.87563002877184,32.461597703154546,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.9,0.892,0.0022499999999999985
111,22.344968766311055,32.10311658554325,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.89,0.896,0.0019999999999999983
112,22.944002206816666,31.7580024943346,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.88,0.892,0.0017500000000000016
113,41.247297559672106,32.12250366305897,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.87,0.86,0.0015000000000000013
114,41.45254950052436,32.13913059705517,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.86,0.84,0.0012499999999999976
115,24.362230866280434,32.17282232097249,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.85,0.88,0.0010000000000000009
116,40.46344424454686,32.50675557040986,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.84,0.864,0.0007500000000000007
117,20.579905179225882,32.0854687926,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.83,0.832,0.0005000000000000004
118,40.780673573398865,32.06705549979934,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.8200000000000001,0.84,0.0002500000000000002
119,41.02078251278552,32.41408986460217,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.81,0.812,0.0
120,22.929612844901907,32.06184507750318,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.8,0.876,0.0
121,40.28238018347274,32.056753430546465,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.79,0.812,0.0
122,23.538991248290372,32.060107316430496,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.78,0.788,0.0
123,40.211075454446004,32.05780167863457,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.77,0.76,0.0
124,41.735532753951205,32.454787376165875,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.76,0.784,0.0
125,40.28489633790063,32.82926735932188,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.75,0.68,0.0
126,41.927186840476374,32.85316807367683,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.74,0.744,0.0
127,25.224652427835206,32.931728184871965,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.73,0.716,0.0
128,41.16544409786792,33.321720538681625,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.72,0.736,0.0
129,19.826970476510695,32.89215806406209,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.71,0.716,0.0
130,40.9745353057463,32.90008261725621,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.7,0.684,0.0
131,40.17493940294433,32.87914008197344,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.69,0.668,0.0
132,40.30040476112287,32.86943445786783,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6799999999999999,0.704,0.0
133,20.658006402813683,32.478038158098165,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6699999999999999,0.652,0.0
134,18.698493487195258,32.03598998269491,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6599999999999999,0.704,0.0
135,41.595513345653465,32.40369686759755,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.65,0.596,0.0
136,39.02708951970143,32.74077359178495,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.64,0.596,0.0
137,20.147440877154743,32.726797025632244,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.63,0.624,0.0
138,40.39342811212419,33.10865556761114,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.62,0.636,0.0
139,41.40272597164449,33.14442758201605,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.61,0.62,0.0
140,38.786388747638576,33.511455669265274,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6,0.636,0.0
141,41.39929191124507,33.5472343383403,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5900000000000001,0.664,0.0
142,22.23654040183772,33.161695395299354,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5800000000000001,0.556,0.0
143,23.037638605334372,33.163873632024064,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5700000000000001,0.628,0.0
144,41.64712371940731,33.18266142599703,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.56,0.528,0.0
145,19.96813297275733,33.14197132432312,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.55,0.564,0.0
146,40.63638706572077,33.126775834865086,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.54,0.576,0.0
147,41.103367151222855,33.137238690009596,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.53,0.548,0.0
148,39.12855836605374,33.13942058127932,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.52,0.54,0.0
149,21.943073557599345,33.192147076079486,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.51,0.548,0.0
150,23.26948434536887,33.20980780503169,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5,0.456,0.0
151,24.663310909151303,33.27639800681638,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.49,0.496,0.0
152,21.415084121434337,33.24712176553035,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.48,0.504,0.0
153,41.461550957483794,33.273236033598174,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.47,0.46,0.0
154,20.235375097658558,33.26228528025148,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.45999999999999996,0.5,0.0
155,39.6005349910402,33.24778467588935,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.44999999999999996,0.444,0.0
156,42.08701356415134,33.269779193767775,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.43999999999999995,0.44,0.0
157,40.122650198569694,33.64380574586928,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.43000000000000005,0.516,0.0
158,23.037689386986575,33.29375797599364,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.42000000000000004,0.448,0.0
159,40.64551214431778,33.25991025010134,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.41000000000000003,0.412,0.0
160,23.51078305859265,32.91261331069776,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.4,0.46,0.0
161,40.21730999553332,33.2700601352822,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.39,0.34,0.0
162,40.43322327689381,33.619844556683745,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.38,0.392,0.0
163,22.950366811211754,33.253905941714535,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.37,0.368,0.0
164,40.614947701847136,33.237153905740996,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.36,0.292,0.0
165,39.638272981112735,33.54267474803763,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.35,0.344,0.0
166,22.41299979732163,33.18166585909313,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.33999999999999997,0.36,0.0
167,39.70597509589666,33.56418725742655,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.32999999999999996,0.324,0.0
168,39.809418438770535,33.54476215473399,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.31999999999999995,0.304,0.0
169,21.456444026293976,33.15347538500415,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.31000000000000005,0.312,0.0
170,21.442405274597323,33.12373123359806,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.30000000000000004,0.284,0.0
171,41.665845763146834,33.15140054519154,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.29000000000000004,0.308,0.0
172,23.349893940197024,33.14761859902967,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.28,0.3,0.0
173,23.61367595473125,32.81567060903538,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.27,0.284,0.0
174,38.392886533628094,32.74881768462891,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.26,0.248,0.0
175,19.90861525318953,32.34129206293469,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.25,0.236,0.0
176,40.852177739745954,32.31979188092008,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.24,0.276,0.0
177,40.077718806761816,32.61685320849861,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.22999999999999998,0.252,0.0
178,21.04596707422855,32.21446366802583,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.21999999999999997,0.224,0.0
179,22.586747637565672,32.26965921124693,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.20999999999999996,0.212,0.0
180,23.39489822826732,31.91806646969735,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.19999999999999996,0.196,0.0
181,20.47767022933107,31.524121086225087,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.18999999999999995,0.184,0.0
182,39.99084172664126,31.517929825535457,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.18000000000000005,0.192,0.0
183,41.32227817756464,31.93121526103047,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.17000000000000004,0.14,0.0
184,40.70305745267706,32.37130654034011,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.16000000000000003,0.196,0.0
185,39.45589688933259,32.328514211213694,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.15000000000000002,0.144,0.0
186,23.053686038882457,32.00904614159731,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.14,0.156,0.0
187,41.17981007144892,32.429693525483195,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.13,0.088,0.0
188,20.340247964523332,32.028629922531174,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.12,0.124,0.0
189,23.688557875558054,31.674346560609447,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.10999999999999999,0.084,0.0
190,40.093682939552814,31.700492444447733,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.09999999999999998,0.124,0.0
191,19.9193988124594,31.270894582472014,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.08999999999999997,0.104,0.0
192,40.98798991107103,31.645923572656688,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.07999999999999996,0.1,0.0
193,40.10824082184489,31.987335616986897,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.06999999999999995,0.052,0.0
194,23.66902491073959,31.62777364081354,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.06000000000000005,0.064,0.0
195,40.506302580285315,32.0385370329641,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.050000000000000044,0.028,0.0
196,22.11865929425889,31.66818247753486,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.040000000000000036,0.048,0.0
197,23.261119359708285,31.311337521704573,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.030000000000000027,0.02,0.0
198,41.48664152800677,31.35849918494363,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.020000000000000018,0.024,0.0
199,21.686977029256596,31.353377254376777,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.010000000000000009,0.02,0.0
200,40.55847285027426,31.69915702447489,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
201,39.697318239781964,31.999837171087503,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
202,41.070211570773935,32.39293972007429,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
203,23.643778895485806,32.03658427883433,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
204,40.947428924294876,32.45082535536706,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
205,22.04175172926284,32.09964969013151,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
206,41.186565359201296,32.08164072603251,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
207,39.93961809849811,32.077980084031076,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
208,40.0007672241727,32.4172416407748,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
209,42.300694892876585,32.450345295745976,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
210,23.961840201322826,32.45936643860058,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
211,39.261867377644634,32.44025758624281,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
212,41.73751672958352,32.4663434552966,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
213,39.62163121999472,32.799768743472264,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
214,39.38062943062427,32.77508237804781,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
215,40.92558076254217,32.8008285336764,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
216,40.465110437357446,33.16187074647711,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
217,21.332831284093466,32.79440787024105,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
218,42.096539827138756,32.84015029800842,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
219,39.90849243207168,33.20919126612397,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
220,21.33223046913556,33.206987770014734,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
221,39.26072132936208,33.15888528133904,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
222,40.83449668364346,33.50857733620796,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
223,22.763849834362734,33.491580813800596,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
224,40.870993522908066,33.541142953586196,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
225,40.04738205464004,33.943918289615205,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
226,40.260201924554934,33.93207877331138,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
227,23.588576895760713,33.60229593509136,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
228,22.62851776740281,33.63394694895485,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
229,40.159576949084794,33.985403535185235,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
230,40.174448789736466,34.32099454641461,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
231,22.959473117940973,34.37063060418681,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0
