episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
225,-218.3819248502989,-119.23306329843216,124,744,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
226,-3.5480965366112476,-119.40103115130302,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
227,-205.58850523375887,-123.85826220161434,32,192,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
228,-199.4151366893135,-126.96939622523179,51,306,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
229,-4.867499197751718,-127.2292768689569,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
230,-2.669989899340571,-123.5226400506102,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
231,-35.38889554610788,-124.34517584988912,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
232,-228.15357055041918,-129.51787396231356,47,282,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
233,-7.351909876121709,-130.03024627024269,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
234,-2.276099384325614,-126.42930912176385,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
235,-201.86258985712774,-130.7126833162539,173,1038,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
236,-13.297888663329944,-126.69181445958799,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
237,-7.250246865238831,-126.6119346987923,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
238,-3.8782320168893682,-125.60533424817524,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
239,-205.67514577496166,-128.53639187465103,72,432,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
240,-204.17607532960267,-131.7531088710647,37,222,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
241,-196.3847168466708,-134.66765820910155,28,168,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
242,-2.232968080618104,-129.5153478545837,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
243,-7.2533114097305456,-126.06391186666518,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
244,-29.417397910635902,-122.28698006993089,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
245,3.1646962293100884,-121.46722229788024,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
246,11.192218132529677,-116.91237515965717,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
247,-29.9494102070091,-116.9451974928157,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
248,3.0367107170292473,-116.51341228833036,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
249,-11.440556325365298,-115.76388164329596,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
250,-183.40371174878254,-118.63456776404544,141,846,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
251,-220.5094240186477,-119.41267351563032,110,660,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
252,-207.62971661218995,-119.26675291401489,74,444,other_collision,1,0,0,1,0,0,0,1.0,0.0,0.0,0.02
253,-216.28517059059698,-119.23502983590026,46,276,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
254,6.73424145872093,-117.53491025132286,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
255,-197.95745706314398,-117.03531566057228,49,294,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
256,-192.43354721454742,-120.40884906424826,50,300,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
257,-206.9072036916472,-124.19264895931123,119,714,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
258,-217.09738194662862,-124.11124766198878,110,660,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
259,-3.5000765997850674,-119.84355637287784,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
260,-5.064493203568319,-115.08964793664245,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
261,-30.55015617443912,-111.28320868811834,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
262,-196.0109637542595,-110.46220592922442,135,810,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
263,-205.44879403618663,-110.11988097639842,83,498,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
264,3.92530982194328,-105.92349638152403,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
265,-11.997451134443454,-105.17474134090364,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
266,10.015201834873313,-100.73992885749047,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
267,-8.995956618704428,-96.73433859878935,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
268,-264.94330737248094,-101.53010256021459,234,1404,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
269,-188.28828889755601,-101.24403519145928,159,954,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
270,3.8843878735660167,-96.70250138443684,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
271,-200.746746366023,-100.39805432210024,201,1206,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
272,-196.6625908126394,-102.69731558105877,66,396,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
273,-9.598789955184431,-98.83745632854699,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
274,-190.00908309056194,-98.6509542377055,223,1338,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
275,-17.715364900859885,-94.6376230387167,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
276,2.1235425671355803,-94.52419025664176,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
277,-0.1159339434149086,-90.41473883083489,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
278,3.8301542212548134,-86.34983301262353,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
279,-9.482698430475805,-86.442136997278,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
280,-196.07183856282865,-90.31017397054777,49,294,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
281,-3.3245105855686576,-89.66888627133696,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
282,-0.6918320722607774,-85.1196515017738,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
283,-192.35192862602761,-88.81965187677193,112,672,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
284,-26.090763668155976,-89.29594516244853,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
285,-188.97071097678716,-89.03810758484171,96,576,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
286,-5.969809142708875,-88.8915459944293,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
287,-190.55444566438769,-92.55762997041228,116,696,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
288,6.240619728469355,-92.3552529355051,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
289,-248.03720991679845,-93.20249421834181,187,1122,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
290,-187.1352081666338,-92.86167687508242,107,642,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
291,-12.920133993665015,-89.19238521802234,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
292,-202.60121866190002,-93.19975022964798,32,192,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
293,-190.52497162912877,-96.86518343403596,80,480,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
294,-186.01239947021983,-99.99708346522762,128,768,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
295,-217.38201323655605,-104.40801765454495,146,876,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
296,-201.24507907238842,-108.65676359864332,32,192,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
297,-188.82556415032127,-111.83428667750955,94,564,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
298,-20.080095803483346,-112.29662280791982,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
299,-6.192565773263377,-112.19166299687778,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
300,-19.32726795417188,-108.91013412098556,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
301,-20.56689308155716,-104.91128350224373,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
302,-201.46920285399426,-104.7880732270798,124,744,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
303,-197.62703853144043,-104.41491058589669,76,456,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
304,-202.18734983665328,-108.59334241180417,30,180,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
305,-218.1260234018061,-108.9967137385774,150,900,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
306,-190.37262578807304,-108.95549531004788,127,762,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
307,-10.847152835135219,-105.03429429291768,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
308,-218.16263366894887,-105.05559932736406,114,684,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
309,-22.11076599137896,-105.42781311519595,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
310,-1.1290078173709817,-105.349103407472,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
311,-12.13458009870796,-104.98079188595739,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
312,-232.7544428572848,-105.7156614680179,166,996,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
313,-219.11017927647325,-105.98888917282362,51,306,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
314,-187.79164532133927,-109.82322827568927,124,744,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
315,-3.9500764605098784,-109.66228078221062,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
316,-216.48149973525673,-114.1922148136132,45,270,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
317,-198.7651047508102,-117.98759777625531,211,1266,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
318,-12.565512181512952,-112.94004187243594,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
319,-19.826181968031133,-109.57079973384548,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
320,-203.9342726212995,-113.72717294374279,130,780,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
321,-210.70112744665957,-113.92626056535549,75,450,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
322,-202.73141028320413,-114.0476369547668,40,240,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
323,-195.79915890597667,-117.77164433378265,90,540,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
324,-188.57910973645508,-117.74304486670052,115,690,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
325,-196.2027852040788,-121.3127932727649,71,426,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
326,-212.41983518191424,-125.6036608277459,154,924,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
327,-182.2081622111281,-129.24550539310016,96,576,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
328,-6.821442820066242,-129.45853733392659,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
329,5.5081984222774665,-129.15871939687153,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
330,-1.8817603440904,-125.27491783249675,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
331,-190.38609142041503,-129.01614944919368,56,336,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
332,-189.63006729439277,-132.79491415363634,68,408,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
333,4.237074918352182,-128.86313408274876,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
334,2.516085517266023,-128.29099709904028,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
335,-0.45166357825140835,-124.52061615106958,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
336,-7.563864388893832,-124.55249725599327,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
337,-29.868504318281442,-121.33877842907116,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
338,-29.185994022050348,-122.04731070408154,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
339,-182.6913019246992,-120.74039254423957,114,684,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
340,-30.089630796192427,-117.59948099683074,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
341,10.890081108530907,-117.12327669478682,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
342,-220.90953465800482,-117.48944301470893,222,1332,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
343,2.0726400084694783,-113.63749078195697,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
344,-196.91794065585256,-113.85560160566962,146,876,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
345,-191.5832666848904,-113.33962667463629,64,384,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
346,-189.11726373576258,-113.09707036790374,28,168,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
347,-189.6024845207967,-113.11260877531326,111,666,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
348,-221.98347238886254,-117.15067630702085,162,972,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
349,14.693297787744193,-116.73295903580069,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
350,-195.94707077635994,-120.26535509224445,243,1458,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
351,-11.330963176091075,-120.08063649413515,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
352,-6.585643865464134,-116.18296531436452,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
353,-25.03930678815205,-112.73121067949874,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
354,-185.59372830156624,-112.399338248797,26,156,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
355,-14.63181524973505,-108.32945408575557,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
356,-229.99930749372612,-109.12198771986864,169,1014,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
357,-1.2498552021087814,-108.93004176720811,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
358,-0.11718293985873066,-104.56913275262633,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
359,22.805431933639195,-103.67080879412597,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
360,-23.198698460806387,-104.11220260699469,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
361,0.7847658957616517,-103.85381568710528,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
362,-217.49790674484996,-103.54868496485662,18,108,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
363,-187.9394553889653,-102.92527048710646,246,1476,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
364,-213.41883259946982,-103.43781423266906,42,252,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
365,-12.994443681321085,-103.6187015770853,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
366,-11.987721460240323,-99.52882601158497,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
367,7.442323822164498,-95.40467744012548,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
368,-183.38527563778567,-98.82107270925093,70,420,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
369,0.6326446655011078,-98.41189617658027,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
370,-264.2833776374415,-99.6188782769031,201,1206,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
371,-5.2156933029661445,-95.50916959402925,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
372,7.182588114584264,-91.31088962607348,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
373,-200.90732062163798,-91.41305286038668,99,594,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
374,-13.806363692096438,-87.91759793949952,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
375,-221.7008868687901,-88.42755997279372,69,414,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
376,-175.17755294859296,-87.68271432812732,128,768,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
377,-256.3563084765831,-89.16567725343639,120,720,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
378,-8.285561921536,-89.19495963546578,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
379,-11.409924176331137,-89.53332208743795,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
380,-18.5141447305663,-89.86596977516747,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
381,-220.57699361584002,-90.46978781907599,71,426,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
382,-218.5014282178492,-91.04721503754512,22,132,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
383,-218.47315749174044,-95.50141968574697,25,150,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
384,-13.29854903799127,-95.81771237685213,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
385,-235.01727834426,-100.5090246721723,26,156,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
386,11.791753758542214,-100.12191230922357,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
387,-209.33758834650894,-103.71129398978812,190,1140,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
388,-200.8056160097695,-107.1436864295425,75,450,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
389,-178.53285177030332,-107.0605174264546,138,828,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
390,-192.2320295062785,-110.30336540065632,26,156,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
391,-22.109895066404945,-110.96336492415502,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
392,-28.015782053202003,-107.10548987205895,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
393,-255.6310993882458,-112.25956465999326,45,270,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
394,-203.09808422310456,-112.38316753133832,53,318,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
395,-40.64307022130641,-109.36436360206665,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
396,-8.284537356958348,-105.74770907449054,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
397,-207.68474209504345,-106.10935422597548,226,1356,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
398,-6.648944419317445,-101.80266366658459,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
399,-6.348393563339557,-102.22349749360626,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
400,-196.7893938875281,-102.24034395582962,97,582,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
401,-22.26855658449218,-102.45909582399763,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
402,16.17826173443482,-102.00381771199966,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
403,-8.672657355723342,-101.67648472335108,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
404,6.091956794438325,-97.84277102143098,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
405,7.095376797869584,-97.40822718047887,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
406,-204.05209528136055,-96.88928293623158,114,684,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
407,-27.59850806086501,-97.41625599340671,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
408,-6.255108198446484,-97.53901449857847,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
409,17.118837377214433,-97.65274638970695,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
410,-1.1794177652394302,-97.2123607757956,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
411,-3.82364421129998,-97.30452897793684,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
412,-9.66298547036168,-93.14783055244706,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
413,-16.909286632751922,-89.72722717732282,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
414,3.0712829788622615,-85.39742486575621,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
415,10.202573582300424,-84.93348452048376,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
416,13.211319295715805,-84.42950370536464,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
417,10.615955217576053,-84.36603107745641,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
418,-12.551969712806512,-80.94936495895685,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
419,2.0392205124859424,-80.92123344201715,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
420,-9.70153805767826,-75.82959665042188,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
421,-11.770100020383907,-75.96068478477024,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
422,-45.5758323838159,-77.01585319473824,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
423,-0.08918327217265398,-72.99949044774893,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
424,-51.178890842285156,-73.7469409907527,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
425,-281.3917266682254,-74.9407577867414,245,1470,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
426,19.431859426831007,-71.04856953923291,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
427,-232.35705887991332,-70.56858454729952,133,798,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
428,11.400695694784714,-70.17485939497311,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
429,8.702682512657539,-69.77260726119334,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
430,-2.9054245016661144,-69.46043285661533,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
431,10.612430323297616,-64.83664437783256,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
432,-50.571785159405046,-61.47805151666368,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
433,-15.62175899142105,-57.42102354665729,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
434,-11.036075976866275,-57.375774085434784,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
435,-1.7197736320796249,-52.709823991191186,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
436,-8.688164217605259,-53.119422350714146,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
437,-23.012756343563407,-49.39292571065523,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
438,-2.4878680548537546,-45.426570751556916,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
439,-0.379353840475195,-41.86350079296037,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
440,-17.962609545300307,-38.3781123937408,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
441,-221.80055934356582,-42.37192567928401,208,1248,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
442,-247.9785456781516,-46.771180951783,197,1182,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
443,-217.95808091762416,-46.017720582370565,38,228,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
444,-3.734031198250287,-42.030439521873475,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
445,-199.35203155773186,-45.20461874860199,19,114,other_collision,1,0,0,1,0,0,0,1.0,0.0,0.0,0.02
446,-5.898472624748483,-45.1568974539578,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
447,-229.38977301630325,-45.59099807238299,39,234,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
448,12.692377851533738,-45.204171626965966,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
449,-243.21668244613264,-49.94153740462182,47,282,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
450,-12.740616588757797,-46.260561858646426,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
451,-16.6200772879759,-46.14759227271611,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
452,20.01033319265892,-46.07095084355163,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
453,-16.131265891896692,-46.220123014275096,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
454,-193.13509207787976,-50.20466399172145,215,1290,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
455,22.542164481335192,-49.89572823805214,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
456,21.327222831934765,-45.38814187578624,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
457,-5.442252091224311,-44.94501675639342,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
458,-8.949145374356366,-44.99889749991162,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
459,-211.7069699300263,-49.57541364605644,233,1398,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
460,18.3563415694011,-49.184698459363624,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
461,-11.426151989604003,-49.33674861492971,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
