episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
233,-206.5964166367408,-95.54157434907894,30,180,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
234,-203.66875145100332,-95.63432391899273,48,288,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
235,17.012931767603085,-95.13279506880872,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
236,-225.60578566348786,-95.66711162950315,52,312,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
237,-232.24262524154642,-100.51199946500499,111,666,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
238,16.800163136753454,-100.11402553295073,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
239,14.70736244249317,-95.90689408207227,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
240,-207.0739146451955,-96.1723456383208,57,342,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
241,-204.89138799494418,-96.2319937862724,142,852,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
242,-206.73117559244554,-100.73194582750264,65,390,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
243,16.24481802134675,-100.50985497320818,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
244,16.71653828359938,-95.99778316965471,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
245,13.815146414891784,-91.73804806067173,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
246,15.68370078405185,-87.31280751346472,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
247,-197.9151729403204,-86.76571016266793,106,636,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
248,17.86493357200699,-82.31957348914841,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
249,17.614697960942646,-82.18034880404548,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
250,-10.647146079067957,-82.604739823244,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
251,-203.47534404962906,-82.49015388517469,225,1350,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
252,-194.8534506725154,-86.48170771690069,173,1038,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
253,-208.46399971803095,-86.85520010276353,43,258,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
254,21.35800697886018,-82.29686584715115,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
255,-202.7282755390433,-86.31237986143955,32,192,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
256,-194.48347815946624,-90.46988704094059,114,684,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
257,-213.32773108543677,-95.03816338649762,53,318,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
258,-189.0658392757771,-99.12782612907739,247,1482,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
259,9.111714688517793,-98.97769673508711,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
260,-199.52346078471345,-102.79805794186396,96,576,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
261,17.917105121778828,-98.3896401927475,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
262,14.04802101163691,-98.52075808951969,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
263,-209.0775004195846,-98.63475563141245,84,504,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
264,-217.56431268302995,-98.93609183913617,69,414,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
265,13.565281606099726,-94.59141731792278,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
266,-212.46663129257286,-99.15795401767168,159,954,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
267,15.52910436539247,-94.73690858345194,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
268,-203.03220184844415,-98.25912951738323,61,366,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
269,-212.09196204419803,-102.7491962519073,26,156,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
270,-201.1345033046279,-102.34677855273709,69,414,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
271,15.912921763892413,-101.73568671369914,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
272,-202.44640111796215,-104.83014725881145,124,744,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
273,-196.7275785637833,-109.10173736596049,130,780,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
274,14.041979217469274,-109.1227006251394,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
275,-198.3325596118704,-108.94072325300462,61,366,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
276,12.549194633919281,-104.54391886701187,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
277,16.088684861474356,-104.54144866040477,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
278,-204.66227039203815,-104.53890187747722,52,312,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
279,15.304192279865568,-100.01762819861857,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
280,16.19539720228324,-100.02466655912254,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
281,-195.9785242456513,-104.24727847486722,115,690,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
282,-207.04960982455333,-108.67552229525607,31,186,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
283,17.395570401879013,-104.19568255448367,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
284,15.672162174519618,-99.80886428197319,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
285,14.455543185385881,-99.86001205361752,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
286,-201.27873750094255,-99.37347109036662,167,1002,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
287,15.434544166327752,-94.41992770220912,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
288,-196.77754408887373,-98.69148184672166,104,624,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
289,17.076344072835248,-98.64410221411481,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
290,-202.333615629986,-98.5492962338106,76,456,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
291,-200.04665246888635,-98.45240152328944,58,348,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
292,-208.1261054080595,-98.48030011960174,46,276,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
293,-204.6415246988975,-102.89802697400663,113,678,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
294,-202.9815624507845,-107.2919889886943,26,156,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
295,-203.17494469794454,-111.63179081095103,45,270,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
296,-202.3202091622204,-115.99186900987648,144,864,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
297,-203.10888736541222,-116.09574329837832,63,378,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
298,-203.79268506025267,-120.52889567102353,46,276,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
299,6.747143857703844,-120.74624675308829,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
300,15.481168188418197,-120.22368046773856,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
301,12.215339518197336,-115.90986679638203,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
302,15.274685796558568,-111.70730406700056,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
303,-207.94421190571867,-111.6969083107543,160,960,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
304,-201.95088745203387,-116.16308619937219,91,546,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
305,-197.48746677085356,-116.05827002400842,185,1110,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
306,-203.79782840659757,-116.24455702895102,54,324,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
307,-206.37853809935254,-116.10557316922933,140,840,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
308,11.718060914313206,-112.08989516542754,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
309,-203.9077183378861,-116.35028382595561,86,516,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
310,15.161301120249673,-112.05658858785635,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
311,15.123758528839346,-112.11245551971516,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
312,9.843837125201034,-112.19653919744385,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
313,-201.99525177232573,-112.05489422449868,88,528,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
314,-204.37949453083397,-111.79119786145476,146,876,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
315,-203.45286369901575,-116.13156076755708,23,138,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
316,14.669933499403939,-111.5888294717175,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
317,-202.5051779021461,-115.9495151170683,98,588,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
318,-199.66318652519098,-115.88213481060323,23,138,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
319,-200.8446776423515,-115.65718912256631,30,180,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
320,12.878594076036878,-111.376927174953,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
321,7.951299226007638,-111.5361596257107,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
322,7.357337758535636,-107.34008484818077,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
323,-208.9412937190394,-107.58435915128587,165,990,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
324,-215.7532550305656,-112.18026383624658,77,462,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
325,-208.95867740530284,-112.39278619211524,204,1224,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
326,-203.06650124863307,-116.70510010976628,14,84,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
327,-202.27558935482693,-121.0723855940923,58,348,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
328,7.830411166299995,-116.82253196292557,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
329,14.863787731947648,-116.83134005388389,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
330,-196.89236538708485,-121.09309530567127,69,414,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
331,12.871876571770992,-116.91608728932282,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
332,-202.49952713681023,-116.82508563556796,45,270,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
333,-191.2831340817832,-120.9986597252412,200,1200,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
334,18.085651398891542,-120.95038994075375,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
335,12.53150769181909,-120.9888706506251,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
336,-198.3219496836964,-120.92973489428017,104,624,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
337,-197.7184711650593,-125.19279520090788,64,384,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
338,17.801734430337213,-120.90120963052368,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
339,16.134537027386784,-120.92004577143265,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
340,-194.99756002564342,-120.77332465934582,98,588,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
341,18.148557358313298,-116.4094204628018,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
342,11.636567740074613,-112.01416699983915,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
343,-198.2701207481365,-111.88673892082392,88,528,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
344,-192.30414933322496,-111.67319065847272,127,762,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
345,-211.9334180104403,-111.84836012472265,125,750,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
346,20.560641312489878,-107.39074311522843,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
347,-202.20808108409557,-107.37272698960213,16,96,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
348,-206.4226989471821,-107.4253272673407,49,294,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
349,-206.88993868683846,-111.69806891823157,65,390,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
350,-196.9974011421209,-115.94764030484234,51,306,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
351,-1.2235436082246505,-116.21641796737077,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
352,16.275475491067443,-116.1964021734806,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
353,17.795258399733257,-111.68161276737158,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
354,17.38515358220423,-107.2948919466868,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
355,-201.9098043530353,-107.38333869833045,62,372,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
356,11.41836038852573,-103.07901492242797,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
357,-187.52050179044744,-102.70185419624988,207,1242,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
358,12.384058747544584,-102.68853423958527,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
359,-9.45872239462854,-98.7995543207201,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
360,-187.88372116041535,-102.8604547663334,175,1050,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
361,14.786849325001116,-102.86719295041017,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
362,-196.45474665556088,-106.99316462602539,172,1032,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
363,-200.6950904515125,-106.96716139960914,226,1356,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
364,-195.58975948273496,-106.79136669864714,214,1284,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
365,-202.56947910652204,-106.77369900679724,15,90,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
366,14.094238574742986,-106.78521290529046,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
367,7.338238852780059,-102.58834457019195,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
368,-202.04221305022486,-102.63592510069262,121,726,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
369,-198.89421793574147,-102.59691590656043,60,360,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
370,17.317600382071294,-102.50813578043973,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
371,-198.3958653555315,-106.63507907207052,89,534,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
372,14.46313082377319,-106.4929632107658,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
373,16.57503280734855,-101.98263668023803,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
374,5.944173960066097,-97.5486881004254,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
375,16.25259899199395,-93.04446257247946,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
376,14.909198387253902,-88.68494857976171,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
377,22.075586604205753,-84.19792506058107,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
378,6.403161734511821,-84.22647004921684,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
379,15.234703833503616,-84.2190517271857,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
380,15.99990665233773,-79.96120628639723,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
381,14.205266211184448,-79.93453849360897,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
382,-2.4605148549961284,-75.93375824797266,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
383,-188.84271071495658,-75.88494978063613,152,912,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
384,-200.34153285259353,-80.25349346566583,20,120,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
385,14.957780824979855,-80.20496800300262,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
386,-193.58222960359632,-80.11017360140062,211,1266,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
387,14.86890109056084,-75.8584261562882,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
388,-197.23951505761806,-80.15925114604731,160,960,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
389,-210.04450085093453,-84.68283190361375,92,552,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
390,-207.6862380664495,-84.93660546442987,210,1260,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
391,-206.10733278276967,-89.42172326725152,84,504,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
392,7.764207347290833,-89.4991704751072,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
393,13.824391673642822,-85.25728022667163,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
394,15.791168588852804,-81.09537386823007,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
395,-215.87363908808103,-81.17417828978287,116,696,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
396,17.89540995678845,-81.2274829168969,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
397,17.004386491534298,-76.84323356538431,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
398,-216.78550685151393,-77.05048972347096,188,1128,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
399,8.089502104959507,-72.750900907635,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
400,14.632998606868494,-68.51829291265523,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
401,-206.80236920168906,-72.62986942452453,107,642,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
402,17.835749590052448,-72.59866394254483,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
403,-208.1991918312678,-77.11855294716484,54,324,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
404,17.366072973731033,-77.1189345593343,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
405,15.882146481510087,-72.76309554264338,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
406,-206.94464426033164,-77.13035563562053,60,360,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
407,-216.52027568183692,-77.71035111344833,211,1266,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
408,15.404410934342804,-77.64994406971236,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
409,15.992661110405178,-77.1409163996117,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
410,-209.5874213207033,-77.57499040281745,108,648,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
411,-11.709459848991678,-78.1049165862973,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
412,-205.35950382119069,-78.28301172960991,44,264,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
413,-211.880535185688,-78.50672062429341,22,132,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
414,17.770357387439166,-74.23951828688993,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
415,1.0667411604365904,-70.16679388155076,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
416,-212.42486563273778,-74.69717596570038,39,234,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
417,-208.69561986815526,-79.01785314011907,82,492,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
418,-214.4694461059653,-79.2663978012339,78,468,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
419,15.216693248887331,-74.98417957754131,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
420,-203.20651219121825,-79.3946618290071,145,870,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
421,-10.015740956101496,-75.62705934101851,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
422,-200.70797383852258,-79.93048143426444,74,444,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
423,16.282189730750655,-79.93633829579638,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
424,13.87812653984528,-79.77765924420079,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
425,17.60806330271201,-79.75054995798644,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
426,14.663967743132348,-79.75545457086888,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
427,-195.00996150920562,-84.0971655331371,104,624,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
428,-199.7454179042874,-88.22013712591308,49,294,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
429,8.350732852952044,-88.35781654552412,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
430,-194.4028516373299,-92.56587171131746,127,762,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
431,-199.87937924389678,-96.84756462041909,88,528,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
432,14.289822593089136,-96.51255787145737,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
433,10.786972046304852,-92.51996421623215,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
434,4.330778631638122,-88.42651798654751,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
435,-206.19559816336238,-92.84958556631436,30,180,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
436,15.354778563219792,-88.67084540297803,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
437,-199.5581824632187,-92.95938707405362,118,708,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
438,-194.83004118176544,-92.91119759653661,148,888,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
439,13.021619099744118,-88.449875197523,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
440,13.004909765722985,-84.03605224087956,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
441,10.448202408045669,-79.70494153706325,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
442,-200.55560948594788,-83.87133787372802,78,468,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
443,-201.3409269513235,-88.17464424622734,72,432,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
444,11.70040040529592,-88.25645960989849,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
445,-204.43010176710195,-88.02758886347893,141,846,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
446,7.807421245133336,-88.22934863771202,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
447,9.903799523459002,-88.37136037707354,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
448,15.385605901915941,-83.72793812200493,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
449,17.598021840825016,-83.53776772728762,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
450,8.977080790801727,-83.65088608360895,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
451,13.871306464596262,-79.23741257028324,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
452,-198.32761096059744,-83.56067978129624,87,522,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
453,-195.6867347068122,-83.31043063880712,99,594,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
454,17.49400325010531,-83.30787203327964,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
455,23.26797883712076,-83.16015538616743,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
456,19.272299187970546,-78.63581651720138,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
457,-195.14081986907144,-78.20822740094609,213,1278,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
458,-196.22643639542616,-82.44084434754146,120,720,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
459,19.266855387344542,-82.37536046200267,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
460,9.576594771218055,-77.99208014016425,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
461,-195.82102718153976,-81.6743114868152,85,510,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
462,16.592998210149283,-77.2352614461884,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
463,13.972452473061852,-72.71820169301341,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
464,-199.55565424890403,-77.06472192574027,39,234,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
465,-197.97522540464223,-81.04556125704184,113,678,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
466,-202.38908883931055,-80.8448457211733,58,348,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
467,-194.29165674451153,-80.55676645870041,131,786,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
468,-198.36414944561093,-80.23466052549333,97,582,offroad,1,0,0,0,1,0,0,1.0,0.0,0.0,0.02
469,14.865764274175767,-80.24167910498757,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
470,17.894457954281975,-75.81965970207754,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
471,15.752806384012755,-75.30428875527525,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.0,0.0,0.02
