episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
85,17.033992501183434,36.44299616513478,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.01925
86,20.439476680236513,36.48138260082523,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.019125
87,65.03861766787908,36.40113541480648,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.019
88,66.08826276060843,37.48031038853987,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.018875
89,65.55547028507318,38.564488684378624,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.01875
90,66.39702071692273,38.53056404587886,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.018625
91,20.511203350051737,38.564470337887165,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0185
92,65.7576960845922,39.72513165461583,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.018375
93,15.625357580860713,38.686499339008726,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.01825
94,67.55461925175982,38.742503763197995,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.018125000000000002
95,50.12524450569734,38.389055247789635,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.018
96,51.37419845490606,38.12201314696788,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.017875
97,18.999798657295326,38.223972405950555,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.017750000000000002
98,14.24723051260127,37.19071036738323,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.017625000000000002
99,66.98172277114807,38.17015223581509,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.017499999999999998
100,64.66179327199892,39.138328439092646,250,1500,timeout,0,1,0,0,0,1,0,1.0,1.0,1.0,0.017375
101,14.510382770219215,39.08796646931107,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.995,0.992,0.01725
102,65.54930034212225,40.06405018758774,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.99,0.992,0.017125
